OTU 1	OTU 2	corr	pval	abs
HM81322711345	GU12817511435	0.368372423	0	0.368372423
HM12426011479	KF84254211376	0.368452043	0	0.368452043
FN56328811442	HW06645311493	0.368481799	0	0.368481799
DQ45588211463	FJ36774511325	0.368497709	0	0.368497709
HQ80614611448	DQ45647811451	0.36852274	0	0.36852274
HW06628811503	GQ17541411431	0.368528655	0	0.368528655
CDZQ0105168138205334	GU30309611487	0.368545109	0	0.368545109
FP92906038375503	FJ37067611358	0.368561463	0	0.368561463
GQ13012211447	CDZQ0105168138205334	0.368576475	0	0.368576475
HW06628411495	DQ05742211460	0.368576766	0	0.368576766
AB96960111522	JN68188411409	0.368585137	0	0.368585137
HM81322711345	BALC01000015511634	0.368617722	0	0.368617722
GQ49162711358	AM69226611456	0.368685462	0	0.368685462
JX09540411393	AJ81213811313	0.368693152	0	0.368693152
AY91633611350	GQ17544811452	0.368725802	0	0.368725802
DQ45616211455	EF02523711454	0.36874766	0	0.36874766
DQ45646511451	JQ18332411323	0.36875127	0	0.36875127
GQ17548511455	AY85047311278	0.368788826	0	0.368788826
KF84261711434	EF51548211408	0.368791798	0	0.368791798
LN87029611494	GQ49162711358	0.368796603	0	0.368796603
AY85047311278	GQ44824611389	0.368807408	0	0.368807408
JX54345611491	DQ05740111386	0.368840986	0	0.368840986
AM27891811450	GQ13340211374	0.368850329	0	0.368850329
DQ45607611438	GQ87173611483	0.368864706	0	0.368864706
KF84261511391	FJ36774511325	0.36889929	0	0.36889929
KF84343511433	AJ42010711518	0.368900038	0	0.368900038
GQ17550911455	GQ49162711358	0.368900287	0	0.368900287
JF92030911340	FN66728811488	0.368974307	0	0.368974307
KF84261711434	GQ17539111436	0.368988671	0	0.368988671
DQ80001811436	DQ80658811403	0.368995094	0	0.368995094
AY85047511248	HQ78089011440	0.368996337	0	0.368996337
HW06640611495	DQ45607611438	0.369003785	0	0.369003785
GU17991711382	DQ05736511393	0.369036707	0	0.369036707
HQ78089011440	JX09563111390	0.369090828	0	0.369090828
GQ32711611369	FJ97861911406	0.369115416	0	0.369115416
AF37621811334	JADE01000006184367185846	0.369131489	0	0.369131489
DQ45632411450	GU30304711480	0.369175125	0	0.369175125
FJ97861911406	FJ95188011484	0.369205049	0	0.369205049
AY85047511248	GQ49161611341	0.369234628	0	0.369234628
AY97925411338	GQ49161611341	0.369247377	0	0.369247377
GQ86425211491	FJ36299611347	0.369249505	0	0.369249505
DQ45616211455	FN66728811488	0.369275151	0	0.369275151
GQ87173111497	GQ35845411364	0.369304723	0	0.369304723
AY91629411399	GQ44825311400	0.369305203	0	0.369305203
HQ81526811423	HQ78066111432	0.369319897	0	0.369319897
AY97925411338	GQ17537511452	0.36934651	0	0.36934651
HK55708931395	AATC0100001821513	0.369355585	0	0.369355585
AJ60824411322	KF84261711434	0.369376546	0	0.369376546
HW06628411495	DQ80069111403	0.369398455	0	0.369398455
GQ49161611341	DQ80866911368	0.369415737	0	0.369415737
AB93485211327	AJ42010711518	0.369416223	0	0.369416223
GQ17550911455	HM81322711345	0.369452755	0	0.369452755
GU30304711480	GQ44914111407	0.369457011	0	0.369457011
DQ05737511392	HM12426011479	0.369457929	0	0.369457929
FP92906038375503	AM93037211464	0.36946602	0	0.36946602
DQ79361711403	AY85047311278	0.369467234	0	0.369467234
FN56330011447	HM83061311350	0.369495629	0	0.369495629
JADE01000006184367185846	HQ77993711494	0.369502956	0	0.369502956
AF37173911444	DQ80069111403	0.369514438	0	0.369514438
DQ45585311451	DQ05741911445	0.369519244	0	0.369519244
DQ45582511446	ABGD0200002118683380	0.369543105	0	0.369543105
JX09563111390	AJ42010711518	0.369562407	0	0.369562407
AB96960111522	EU46437211389	0.369604744	0	0.369604744
HQ75206111437	HK55708931395	0.369605159	0	0.369605159
DQ05740211391	FN66739211495	0.369620011	0	0.369620011
AF37622411330	EF02523011453	0.369627427	0	0.369627427
DQ45642511422	DQ45585311451	0.369668898	0	0.369668898
AB61505111516	LC02877311520	0.369679833	0	0.369679833
GU12817511435	KF84254211376	0.369683212	0	0.369683212
AF37173911444	GQ15640611356	0.369687122	0	0.369687122
AY85047311278	GQ89798211472	0.36971781	0	0.36971781
DQ05739611396	DQ45646711449	0.369728265	0	0.369728265
KC81283111454	AF37620911416	0.369729896	0	0.369729896
GQ87172811492	FJ51300511375	0.369736521	0	0.369736521
GQ17545811439	FJ95069411472	0.369749388	0	0.369749388
HQ71624611462	FN66728811488	0.369782672	0	0.369782672
DQ45629911422	EF02523011453	0.369820658	0	0.369820658
DQ67354511497	FJ36764911360	0.36982241	0	0.36982241
HK55708931395	GQ44879311388	0.369857766	0	0.369857766
DQ45607611438	DQ45585311451	0.369866615	0	0.369866615
FJ36904711345	GQ17539111436	0.369868013	0	0.369868013
GQ17544811452	AY91629411399	0.369872521	0	0.369872521
AY91633611350	CDYK010401793051788	0.369892474	0	0.369892474
AY91633611350	DQ45643411440	0.369896963	0	0.369896963
GQ86744511457	KF49452111281	0.36990151	0	0.36990151
GQ87173111497	KF84261711434	0.36990683	0	0.36990683
KP76546111473	JADE01000006184367185846	0.369913899	0	0.369913899
JN01268011450	AM40447711484	0.369929619	0	0.369929619
AF37173911444	GU30309611487	0.369978253	0	0.369978253
DQ45604411449	HQ78061411484	0.369981894	0	0.369981894
FJ51300511375	EF02523011453	0.370033746	0	0.370033746
KF84261711434	HQ78089011440	0.37007386	0	0.37007386
DQ79350611384	KF84220311417	0.370111749	0	0.370111749
DQ79373911403	DQ05738711394	0.370114207	0	0.370114207
GQ49162711358	DQ80704711371	0.370135641	0	0.370135641
GQ86728911454	GQ15640611356	0.370151951	0	0.370151951
DQ79416111390	DQ05741311447	0.37015792	0	0.37015792
CDZQ0105168138205334	FN66728811488	0.370182281	0	0.370182281
AJ81198411368	DQ05742211460	0.370221167	0	0.370221167
KR06847111490	GQ45127311498	0.370221685	0	0.370221685
DQ45642511422	JX09563111390	0.370235171	0	0.370235171
KF84261711434	GQ13235211360	0.370247205	0	0.370247205
DQ45595811447	GU30368711490	0.370253084	0	0.370253084
JQ24809611505	GQ44825311400	0.370280189	0	0.370280189
DQ05741311447	DQ05736411393	0.370303665	0	0.370303665
CDZQ0105168138205334	HQ78061411484	0.370333109	0	0.370333109
GQ44834811394	AY85047311278	0.370340887	0	0.370340887
CDYM01011941163183164690	KF84343511433	0.370343664	0	0.370343664
GQ17545811439	AF37173911444	0.370368287	0	0.370368287
GQ87173711494	BALC01000015511634	0.370383564	0	0.370383564
DQ05745611454	HQ79289311443	0.370401395	0	0.370401395
GQ44835911396	JQ19325911336	0.370456846	0	0.370456846
JQ18364811359	GQ49147811372	0.370464043	0	0.370464043
EF39964611487	AM27891811450	0.370478542	0	0.370478542
EU46426111366	GQ35847511354	0.3705093	0	0.3705093
DQ79373911403	GQ44847111385	0.370513155	0	0.370513155
HQ81483311443	DQ05742211460	0.37053382	0	0.37053382
AY91629411399	GQ17541411431	0.370534207	0	0.370534207
AY91636111356	AY85047311278	0.370549596	0	0.370549596
JQ24809611505	DQ05742211460	0.370577615	0	0.370577615
AB93485211327	GQ44914111407	0.370600037	0	0.370600037
AF37173911444	JX09563111390	0.370607133	0	0.370607133
FN66739211495	DQ79357511386	0.37063139	0	0.37063139
HQ78089011440	JADE01000006184367185846	0.370633933	0	0.370633933
GQ17544811452	JADE01000006184367185846	0.370657952	0	0.370657952
CDZQ0105168138205334	DQ80658811403	0.370667792	0	0.370667792
GQ87172811492	DQ07151911498	0.370694886	0	0.370694886
HW06642411487	DQ80166411390	0.370708376	0	0.370708376
GQ17545811439	AY85047311278	0.3707133	0	0.3707133
HQ78501711404	EU76487211357	0.370727366	0	0.370727366
DQ05738511392	DQ80166411390	0.370788412	0	0.370788412
DQ07152111496	FJ37067611358	0.370794461	0	0.370794461
HQ71619011541	AF37620911416	0.370820315	0	0.370820315
AY85047511248	CDZQ0105168138205334	0.370825582	0	0.370825582
AY97925411338	ABGD0200002118683380	0.370855082	0	0.370855082
HQ81505411440	JF08949711303	0.370880712	0	0.370880712
LC02877311520	AM18307411431	0.370895668	0	0.370895668
GQ86744511457	HQ78823011452	0.370926011	0	0.370926011
AF37622911349	DQ05742211460	0.3709427	0	0.3709427
DQ79373911403	GU30304711480	0.370946064	0	0.370946064
FLKG01000007869510065	HM83061311350	0.370948421	0	0.370948421
DQ05748011449	GQ44847111385	0.370950226	0	0.370950226
GU17991711382	DQ45647811451	0.370964808	0	0.370964808
GQ17550911455	HQ76509711454	0.370976202	0	0.370976202
JQ24809611505	JQ24810811597	0.371009043	0	0.371009043
GQ17540211433	DQ05742211460	0.371011089	0	0.371011089
DQ05745611454	GQ17538811442	0.371077615	0	0.371077615
KF84261711434	HQ71624611462	0.371080408	0	0.371080408
DQ05742211460	DQ79339111371	0.37108273	0	0.37108273
DQ45585311451	DQ79331511293	0.371084331	0	0.371084331
DQ07152111496	FJ51300511375	0.371084379	0	0.371084379
DQ45587611442	DQ05738511392	0.37109088	0	0.37109088
JQ24809611505	DQ67354511497	0.371118533	0	0.371118533
DQ79917111319	GQ49325211363	0.371118734	0	0.371118734
AF37620111336	JN68061511455	0.371143803	0	0.371143803
JX09540411393	GQ13012211447	0.371168218	0	0.371168218
GQ87173111497	AB55960911507	0.371176146	0	0.371176146
GQ49161611341	GQ86425211491	0.37119306	0	0.37119306
AM18307411431	KF84343511433	0.371193407	0	0.371193407
GQ44909211375	FN56328811442	0.371196613	0	0.371196613
GQ17544811452	GQ87173611483	0.371199603	0	0.371199603
KF84251011388	EU76605811354	0.37120167	0	0.37120167
HQ78089011440	HM18496811494	0.371203147	0	0.371203147
HK55708931395	GQ49325211363	0.371205336	0	0.371205336
HQ74654411445	EF02525411454	0.371207282	0	0.371207282
FJ36299611347	DQ05736511393	0.371208946	0	0.371208946
ADCP0200000111632431164781	FJ36774511325	0.37121889	0	0.37121889
DQ45616211455	AY85429511520	0.371245795	0	0.371245795
FJ95069411472	GU12817511435	0.371263009	0	0.371263009
HM81322711345	HQ78789311439	0.371277232	0	0.371277232
GQ87173711494	JADE01000006184367185846	0.371278527	0	0.371278527
HW06628811503	GQ17542711430	0.371281836	0	0.371281836
GQ17550911455	HQ78061411484	0.371311533	0	0.371311533
AM27891811450	AM27825411481	0.371321246	0	0.371321246
FN66739211495	DQ45595811447	0.371330582	0	0.371330582
AB50617211523	AY85047311278	0.371337153	0	0.371337153
GQ86728911454	KR06847111490	0.371350764	0	0.371350764
FJ97865211412	HM82243111353	0.37138623	0	0.37138623
DQ79917111319	HK55708931395	0.371409632	0	0.371409632
DQ80001811436	GQ87173611483	0.371421853	0	0.371421853
AJ81213811313	AAQL0100128751442	0.371554129	0	0.371554129
BALC01000015511634	KF84298511423	0.371573868	0	0.371573868
FP92906038375503	GQ49144711367	0.371623045	0	0.371623045
AY91633611350	AB61505111516	0.371683888	0	0.371683888
EF02530011460	AM40447711484	0.371686179	0	0.371686179
DQ45643411440	HQ81483311443	0.371721192	0	0.371721192
EF40403411522	DQ80658811403	0.371736214	0	0.371736214
GQ17544811452	KF84343511433	0.371745726	0	0.371745726
DQ05748011449	AB50636411521	0.371770475	0	0.371770475
DQ45588211463	HQ78061411484	0.371793563	0	0.371793563
AF37622411330	DQ79339111371	0.371837541	0	0.371837541
HM81322711345	GQ35847511354	0.371870696	0	0.371870696
ADCP0200000111632431164781	HW06640611495	0.371873868	0	0.371873868
GQ49188111349	AB50636411521	0.37190075	0	0.37190075
AJ60824411322	DQ45595811447	0.371902365	0	0.371902365
AY85047311278	AY85045411226	0.371902617	0	0.371902617
AM18307411431	GQ87173611483	0.371974325	0	0.371974325
GQ17544811452	DQ80866911368	0.371989595	0	0.371989595
GQ87173111497	DQ45595811447	0.372075846	0	0.372075846
GQ17550711446	DQ34233411517	0.372077313	0	0.372077313
GQ86755811454	DQ79734011394	0.372091469	0	0.372091469
GQ44869111388	GQ44841811378	0.372128475	0	0.372128475
DQ05738311395	FN66739211495	0.372147207	0	0.372147207
EU77159711411	AB69629711439	0.372199779	0	0.372199779
GQ17544811452	HQ78066111432	0.372207237	0	0.372207237
GU30309611487	AM18307411431	0.372218968	0	0.372218968
HM81322711345	JX09563111390	0.372219301	0	0.372219301
GQ49138911368	EF07116911507	0.372225468	0	0.372225468
HQ78066111432	GQ17542711430	0.372260555	0	0.372260555
AB93485211327	CDYM01011941163183164690	0.37227869	0	0.37227869
JQ18529211335	HM81322711345	0.372289529	0	0.372289529
FN56328811442	JN01268011450	0.372296027	0	0.372296027
HW06640611495	HQ80614611448	0.372306353	0	0.372306353
FJ95069411472	AM40447711484	0.372318747	0	0.372318747
GQ17544811452	GU30304711480	0.372356039	0	0.372356039
FJ94706511274	HG79845111400	0.372366722	0	0.372366722
HQ78392411435	GQ13375111367	0.372374789	0	0.372374789
GQ17545811439	DQ45619711490	0.372389752	0	0.372389752
GQ44914111407	HQ78061411484	0.372394987	0	0.372394987
DQ05740111386	DQ05741911445	0.372419508	0	0.372419508
FJ97861911406	AB18570111523	0.372432946	0	0.372432946
JN00130311458	DQ45629911422	0.372456906	0	0.372456906
KF84254211376	HQ74654411445	0.372468138	0	0.372468138
DQ79373911403	GQ13012211447	0.372532828	0	0.372532828
AB50636411521	CDYK010401793051788	0.372536777	0	0.372536777
AF37622411330	DQ79357611392	0.372541563	0	0.372541563
DQ45646511451	KF84343511433	0.37254309	0	0.37254309
GQ13012211447	DQ79353011296	0.372552726	0	0.372552726
HW06640611495	DQ45616211455	0.372575715	0	0.372575715
GQ13012211447	GQ17539111436	0.372585672	0	0.372585672
GU30309611487	CDYM01011941163183164690	0.372631327	0	0.372631327
KF84261711434	AAQL0100128751442	0.37263751	0	0.37263751
JF16368811398	BALC01000015511634	0.372643108	0	0.372643108
HW06628811503	DQ45585311451	0.372660523	0	0.372660523
FJ97861911406	EU76487211357	0.372662506	0	0.372662506
DQ05736511393	HQ74654411445	0.372713527	0	0.372713527
DQ45589611455	HM81322711345	0.372713773	0	0.372713773
AM27891811450	JF16368811398	0.372726758	0	0.372726758
AF37173911444	DQ79373911403	0.372732097	0	0.372732097
DQ05738311395	DQ45647811451	0.372744814	0	0.372744814
AY85047311278	KF84266911379	0.372745244	0	0.372745244
HW06628811503	DQ80658811403	0.37275246	0	0.37275246
DQ07152111496	HW06645311493	0.372756406	0	0.372756406
DQ45607611438	KF84343511433	0.372773911	0	0.372773911
GQ17550911455	EU46426111366	0.372814416	0	0.372814416
DQ45585311451	HQ78061411484	0.372835805	0	0.372835805
AB96960111522	DQ05742211460	0.372850695	0	0.372850695
DQ79373911403	DQ45607611438	0.372900589	0	0.372900589
KR06847111490	GQ15640611356	0.372911421	0	0.372911421
DQ05739611396	DQ45619711490	0.372924005	0	0.372924005
EF02523011453	AM40447711484	0.372953662	0	0.372953662
DQ05738311395	HQ80614611448	0.372971087	0	0.372971087
AM40649911455	DQ05738711394	0.372979157	0	0.372979157
AM40450111455	DQ45632711454	0.372992537	0	0.372992537
GQ86744511457	AM69740511465	0.373000283	0	0.373000283
CDZQ0105168138205334	FN66739211495	0.373017276	0	0.373017276
GQ44825311400	DQ80866911368	0.373017693	0	0.373017693
GQ49161611341	DQ45647811451	0.373019796	0	0.373019796
HQ71624611462	JQ18332411323	0.373044845	0	0.373044845
GQ86755811454	FJ51300511375	0.373056812	0	0.373056812
JF16368811398	DQ80866911368	0.373060421	0	0.373060421
DQ79331511293	GQ44914111407	0.373061005	0	0.373061005
GQ17545811439	AB50638211509	0.373084206	0	0.373084206
AF37173911444	DQ80658811403	0.373127156	0	0.373127156
AM69681211489	AY85047311278	0.373138508	0	0.373138508
DQ05738711394	DQ45647811451	0.373159316	0	0.373159316
AF37621811334	JX09563111390	0.373185617	0	0.373185617
DQ90471811469	GQ86425211491	0.373186144	0	0.373186144
DQ45637711455	HQ74654411445	0.373190324	0	0.373190324
HM81527511352	FLKG01000007869510065	0.373208359	0	0.373208359
GQ44841811378	GQ45127311498	0.373237447	0	0.373237447
JN00130311458	AF37622411330	0.373260327	0	0.373260327
DQ80057111393	AY85047511248	0.373265067	0	0.373265067
HW06628411495	DQ45647811451	0.373307715	0	0.373307715
HM82412211344	GQ49162711358	0.373308517	0	0.373308517
ABGD0200002118683380	AM69740511465	0.373315479	0	0.373315479
JX09540411393	AB61505111516	0.373320118	0	0.373320118
GQ49161611341	GQ13012211447	0.373328025	0	0.373328025
HW06640611495	KF84343511433	0.373341215	0	0.373341215
DQ05738311395	GQ17538411420	0.373347143	0	0.373347143
LC02877311520	HQ78061411484	0.37336516	0	0.37336516
HQ81505411440	AF37622611329	0.373369572	0	0.373369572
DQ45586711453	HQ78789311439	0.373392616	0	0.373392616
HM81322711345	JX09541011329	0.373410329	0	0.373410329
GQ86755811454	JN01268011450	0.373421976	0	0.373421976
DQ80057111393	JADE01000006184367185846	0.373426643	0	0.373426643
HW06645311493	GQ49325211363	0.373438296	0	0.373438296
AF37622011331	AF37621511335	0.373459051	0	0.373459051
HQ81483311443	GQ35847511354	0.37347355	0	0.37347355
EU51046611420	EU77260711332	0.37347568	0	0.37347568
JQ18852011340	JQ18332411323	0.373482982	0	0.373482982
GQ49161611341	JADE01000006184367185846	0.373526568	0	0.373526568
AM69681211489	AM27891811450	0.373549077	0	0.373549077
AF37622911349	JN01265811453	0.373555661	0	0.373555661
FJ95069411472	HM83061311350	0.373557789	0	0.373557789
FJ36601311355	DQ05741911445	0.373568443	0	0.373568443
DQ79408811379	AB96960111522	0.373569241	0	0.373569241
JN01268011450	HQ78392411435	0.373607593	0	0.373607593
FLKC010000261361601	HM83061311350	0.373609515	0	0.373609515
EF40403411522	AY91629411399	0.373640539	0	0.373640539
EF02523711454	FN66739211495	0.37374924	0	0.37374924
GQ86728911454	HW06628811503	0.37375083	0	0.37375083
HQ78543611450	GQ17539111436	0.373758017	0	0.373758017
GQ17545811439	DQ45587011288	0.373764157	0	0.373764157
DQ45589611455	AJ81213811313	0.373807765	0	0.373807765
FJ50693011375	KF84254211376	0.373860909	0	0.373860909
JADE01000006184367185846	GQ13876611351	0.373870266	0	0.373870266
EF40403411522	HM18496811494	0.373880762	0	0.373880762
GQ13012211447	GQ44847111385	0.373883739	0	0.373883739
DQ34233411517	DQ45595811447	0.373925893	0	0.373925893
DQ79917111319	HQ81483311443	0.373929355	0	0.373929355
FN56330011447	FLKG01000007869510065	0.373955523	0	0.373955523
JQ18852011340	FJ36774511325	0.373987198	0	0.373987198
JQ18332411323	AJ42010711518	0.373997148	0	0.373997148
HM84440911353	FJ97865211412	0.374006666	0	0.374006666
GQ17550711446	GU12817511435	0.37401263	0	0.37401263
AY91633611350	DQ79331511293	0.374049847	0	0.374049847
GQ13012211447	GQ87173711494	0.374080132	0	0.374080132
FN56330011447	FJ97865211412	0.374086454	0	0.374086454
AY91633611350	EF40403411522	0.374091951	0	0.374091951
DQ45647411446	HM18496811494	0.374093635	0	0.374093635
GQ44869111388	KF84261511391	0.374102939	0	0.374102939
HQ76509711454	HK55708931395	0.374108156	0	0.374108156
AAAA0202071311297	HG79845111400	0.374144566	0	0.374144566
HM81322711345	GQ87173611483	0.374147735	0	0.374147735
GQ86744511457	GQ13375111367	0.374148383	0	0.374148383
AB93485211327	DQ45642511422	0.374155086	0	0.374155086
GQ44861211402	FN66728811488	0.37419108	0	0.37419108
HW06628811503	AJ81213811313	0.374290608	0	0.374290608
JQ18852011340	GQ44841811378	0.374313924	0	0.374313924
HW06640611495	DQ45595811447	0.374321969	0	0.374321969
HQ71624611462	DQ80866911368	0.374324321	0	0.374324321
AM18307411431	DQ80658811403	0.374341297	0	0.374341297
JX09563111390	DQ45585311451	0.374364036	0	0.374364036
AM40645811481	DQ45619711490	0.374365987	0	0.374365987
HQ78066111432	DQ45607611438	0.374388125	0	0.374388125
GQ49188111349	FN66728811488	0.37438887	0	0.37438887
AB50636411521	DQ34233411517	0.374399764	0	0.374399764
KF84251011388	EU47562511376	0.374412008	0	0.374412008
HM81322711345	JADE01000006184367185846	0.374419202	0	0.374419202
HW06626611495	HQ75206111437	0.374436192	0	0.374436192
KF84261711434	KP76546111473	0.374441344	0	0.374441344
DQ05738311395	AJ81198411368	0.374450545	0	0.374450545
AB96960111522	HW06626611495	0.374456555	0	0.374456555
DQ79353011296	GU30309611487	0.374477046	0	0.374477046
KT95284011494	JQ19325911336	0.374489151	0	0.374489151
CDYK010401793051788	KF84343511433	0.374498796	0	0.374498796
GQ44879311388	HQ74654411445	0.374571098	0	0.374571098
DQ05740211391	HQ74654411445	0.37457486	0	0.37457486
DQ79353011296	JX09563111390	0.374594524	0	0.374594524
HQ79430911447	KF84220311417	0.374667018	0	0.374667018
AB50636411521	DQ05740211391	0.374671965	0	0.374671965
